DATE,NIKKEI225
2014-11-17,16973.80
2014-11-18,17344.06
2014-11-19,17288.75
2014-11-20,17300.86
2014-11-21,17357.51
2014-11-24,.
2014-11-25,17407.62
2014-11-26,17383.58
2014-11-27,17248.50
2014-11-28,17459.85
2014-12-01,17590.10
2014-12-02,17663.22
2014-12-03,17720.43
2014-12-04,17887.21
2014-12-05,17920.45
2014-12-08,17935.64
2014-12-09,17813.38
2014-12-10,17412.58
2014-12-11,17257.40
2014-12-12,17371.58
2014-12-15,17099.40
2014-12-16,16755.32
2014-12-17,16819.73
2014-12-18,17210.05
2014-12-19,17621.40
2014-12-22,17635.14
2014-12-23,.
2014-12-24,17854.23
2014-12-25,17808.75
2014-12-26,17818.96
2014-12-29,17729.84
2014-12-30,17450.77
2014-12-31,.
2015-01-01,.
2015-01-02,.
2015-01-05,17408.71
2015-01-06,16883.19
2015-01-07,16885.33
2015-01-08,17167.10
2015-01-09,17197.73
2015-01-12,.
2015-01-13,17087.71
2015-01-14,16795.96
2015-01-15,17108.70
2015-01-16,16864.16
2015-01-19,17014.29
2015-01-20,17366.30
2015-01-21,17280.48
2015-01-22,17329.02
2015-01-23,17511.75
2015-01-26,17468.52
2015-01-27,17768.30
2015-01-28,17795.73
2015-01-29,17606.22
2015-01-30,17674.39
2015-02-02,17558.04
2015-02-03,17335.85
2015-02-04,17678.74
2015-02-05,17504.62
2015-02-06,17648.50
2015-02-09,17711.93
2015-02-10,17652.68
2015-02-11,.
2015-02-12,17979.72
2015-02-13,17913.36
2015-02-16,18004.77
2015-02-17,17987.09
2015-02-18,18199.17
2015-02-19,18264.79
2015-02-20,18332.30
2015-02-23,18466.92
2015-02-24,18603.48
2015-02-25,18585.20
2015-02-26,18785.79
2015-02-27,18797.94
2015-03-02,18826.88
2015-03-03,18815.16
2015-03-04,18703.60
2015-03-05,18751.84
2015-03-06,18971.00
2015-03-09,18790.55
2015-03-10,18665.11
2015-03-11,18723.52
2015-03-12,18991.11
2015-03-13,19254.25
2015-03-16,19246.06
2015-03-17,19437.00
2015-03-18,19544.48
2015-03-19,19476.56
2015-03-20,19560.22
2015-03-23,19754.36
2015-03-24,19713.45
2015-03-25,19746.20
2015-03-26,19471.12
2015-03-27,19285.63
2015-03-30,19411.40
2015-03-31,19206.99
2015-04-01,19034.84
2015-04-02,19312.79
2015-04-03,19435.08
2015-04-06,19397.98
2015-04-07,19640.54
2015-04-08,19789.81
2015-04-09,19937.72
2015-04-10,19907.63
2015-04-13,19905.46
2015-04-14,19908.68
2015-04-15,19869.76
2015-04-16,19885.77
2015-04-17,19652.88
2015-04-20,19634.49
2015-04-21,19909.09
2015-04-22,20133.90
2015-04-23,20187.65
2015-04-24,20020.04
2015-04-27,19983.32
2015-04-28,20058.95
2015-04-29,.
2015-04-30,19520.01
2015-05-01,19531.63
2015-05-04,.
2015-05-05,.
2015-05-06,.
2015-05-07,19291.99
2015-05-08,19379.19
2015-05-11,19620.91
2015-05-12,19624.84
2015-05-13,19764.72
2015-05-14,19570.24
2015-05-15,19732.92
2015-05-18,19890.27
2015-05-19,20026.38
2015-05-20,20196.56
2015-05-21,20202.87
2015-05-22,20264.41
2015-05-25,20413.77
2015-05-26,20437.48
2015-05-27,20472.58
2015-05-28,20551.46
2015-05-29,20563.15
2015-06-01,20569.87
2015-06-02,20543.19
2015-06-03,20473.51
2015-06-04,20488.19
2015-06-05,20460.90
2015-06-08,20457.19
2015-06-09,20096.30
2015-06-10,20046.36
2015-06-11,20382.97
2015-06-12,20407.08
2015-06-15,20387.79
2015-06-16,20257.94
2015-06-17,20219.27
2015-06-18,19990.82
2015-06-19,20174.24
2015-06-22,20428.19
2015-06-23,20809.42
2015-06-24,20868.03
2015-06-25,20771.40
2015-06-26,20706.15
2015-06-29,20109.95
2015-06-30,20235.73
2015-07-01,20329.32
2015-07-02,20522.50
2015-07-03,20539.79
2015-07-06,20112.12
2015-07-07,20376.59
2015-07-08,19737.64
2015-07-09,19855.50
2015-07-10,19779.83
2015-07-13,20089.77
2015-07-14,20385.33
2015-07-15,20463.33
2015-07-16,20600.12
2015-07-17,20650.92
2015-07-20,.
2015-07-21,20841.97
2015-07-22,20593.67
2015-07-23,20683.95
2015-07-24,20544.53
2015-07-27,20350.10
2015-07-28,20328.89
2015-07-29,20302.91
2015-07-30,20522.83
2015-07-31,20585.24
2015-08-03,20548.11
2015-08-04,20520.36
2015-08-05,20614.06
2015-08-06,20664.44
2015-08-07,20724.56
2015-08-10,20808.69
2015-08-11,20720.75
2015-08-12,20392.77
2015-08-13,20595.55
2015-08-14,20519.45
2015-08-17,20620.26
2015-08-18,20554.47
2015-08-19,20222.63
2015-08-20,20033.52
2015-08-21,19435.83
2015-08-24,18540.68
2015-08-25,17806.70
2015-08-26,18376.83
2015-08-27,18574.44
2015-08-28,19136.32
2015-08-31,18890.48
2015-09-01,18165.69
2015-09-02,18095.40
2015-09-03,18182.39
2015-09-04,17792.16
2015-09-07,17860.47
2015-09-08,17427.08
2015-09-09,18770.51
2015-09-10,18299.62
2015-09-11,18264.22
2015-09-14,17965.70
2015-09-15,18026.48
2015-09-16,18171.60
2015-09-17,18432.27
2015-09-18,18070.21
2015-09-21,.
2015-09-22,.
2015-09-23,.
2015-09-24,17571.83
2015-09-25,17880.51
2015-09-28,17645.11
2015-09-29,16930.84
2015-09-30,17388.15
2015-10-01,17722.42
2015-10-02,17725.13
2015-10-05,18005.49
2015-10-06,18186.10
2015-10-07,18322.98
2015-10-08,18141.17
2015-10-09,18438.67
2015-10-12,.
2015-10-13,18234.74
2015-10-14,17891.00
2015-10-15,18096.90
2015-10-16,18291.80
2015-10-19,18131.23
2015-10-20,18207.15
2015-10-21,18554.28
2015-10-22,18435.87
2015-10-23,18825.30
2015-10-26,18947.12
2015-10-27,18777.04
2015-10-28,18903.02
2015-10-29,18935.71
2015-10-30,19083.10
2015-11-02,18683.24
2015-11-03,.
2015-11-04,18926.91
2015-11-05,19116.41
2015-11-06,19265.60
2015-11-09,19642.74
2015-11-10,19671.26
2015-11-11,19691.39
2015-11-12,19697.77
2015-11-13,19596.91
2015-11-16,19393.69
2015-11-17,19630.63
2015-11-18,19649.18
2015-11-19,19859.81
2015-11-20,19879.81
2015-11-23,.
2015-11-24,19924.89
2015-11-25,19847.58
2015-11-26,19944.41
2015-11-27,19883.94
2015-11-30,19747.47
2015-12-01,20012.40
2015-12-02,19938.13
2015-12-03,19939.90
2015-12-04,19504.48
2015-12-07,19698.15
2015-12-08,19492.60
2015-12-09,19301.07
2015-12-10,19046.55
2015-12-11,19230.48
2015-12-14,18883.42
2015-12-15,18565.90
2015-12-16,19049.91
2015-12-17,19353.56
2015-12-18,18986.80
2015-12-21,18916.02
2015-12-22,18886.70
2015-12-23,.
2015-12-24,18789.69
2015-12-25,18769.06
2015-12-28,18873.35
2015-12-29,18982.23
2015-12-30,19033.71
2015-12-31,.
2016-01-01,.
2016-01-04,18450.98
2016-01-05,18374.00
2016-01-06,18191.32
2016-01-07,17767.34
2016-01-08,17697.96
2016-01-11,.
2016-01-12,17218.96
2016-01-13,17715.63
2016-01-14,17240.95
2016-01-15,17147.11
2016-01-18,16955.57
2016-01-19,17048.37
2016-01-20,16416.19
2016-01-21,16017.26
2016-01-22,16958.53
2016-01-25,17110.91
2016-01-26,16708.90
2016-01-27,17163.92
2016-01-28,17041.45
2016-01-29,17518.30
2016-02-01,17865.23
2016-02-02,17750.68
2016-02-03,17191.25
2016-02-04,17044.99
2016-02-05,16819.59
2016-02-08,17004.30
2016-02-09,16085.44
2016-02-10,15713.39
2016-02-11,.
2016-02-12,14952.61
2016-02-15,16022.58
2016-02-16,16054.43
2016-02-17,15836.36
2016-02-18,16196.80
2016-02-19,15967.17
2016-02-22,16111.05
2016-02-23,16052.05
2016-02-24,15915.79
2016-02-25,16140.34
2016-02-26,16188.41
2016-02-29,16026.76
2016-03-01,16085.51
2016-03-02,16746.55
2016-03-03,16960.16
2016-03-04,17014.78
2016-03-07,16911.32
2016-03-08,16783.15
2016-03-09,16642.20
2016-03-10,16852.35
2016-03-11,16938.87
2016-03-14,17233.75
2016-03-15,17117.07
2016-03-16,16974.45
2016-03-17,16936.38
2016-03-18,16724.81
2016-03-21,.
2016-03-22,17048.55
2016-03-23,17000.98
2016-03-24,16892.33
2016-03-25,17002.75
2016-03-28,17134.37
2016-03-29,17103.53
2016-03-30,16878.96
2016-03-31,16758.67
2016-04-01,16164.16
2016-04-04,16123.27
2016-04-05,15732.82
2016-04-06,15715.36
2016-04-07,15749.84
2016-04-08,15821.52
2016-04-11,15751.13
2016-04-12,15928.79
2016-04-13,16381.22
2016-04-14,16911.05
2016-04-15,16848.03
2016-04-18,16275.95
2016-04-19,16874.44
2016-04-20,16906.54
2016-04-21,17363.62
2016-04-22,17572.49
2016-04-25,17439.30
2016-04-26,17353.28
2016-04-27,17290.49
2016-04-28,16666.05
2016-04-29,.
2016-05-02,16147.38
2016-05-03,.
2016-05-04,.
2016-05-05,.
2016-05-06,16106.72
2016-05-09,16216.03
2016-05-10,16565.19
2016-05-11,16579.01
2016-05-12,16646.34
2016-05-13,16412.21
2016-05-16,16466.40
2016-05-17,16652.80
2016-05-18,16644.69
2016-05-19,16646.66
2016-05-20,16736.35
2016-05-23,16654.60
2016-05-24,16498.76
2016-05-25,16757.35
2016-05-26,16772.46
2016-05-27,16834.84
2016-05-30,17068.02
2016-05-31,17234.98
2016-06-01,16955.73
2016-06-02,16562.55
2016-06-03,16642.23
2016-06-06,16580.03
2016-06-07,16675.45
2016-06-08,16830.92
2016-06-09,16668.41
2016-06-10,16601.36
2016-06-13,16019.18
2016-06-14,15859.00
2016-06-15,15919.58
2016-06-16,15434.14
2016-06-17,15599.66
2016-06-20,15965.30
2016-06-21,16169.11
2016-06-22,16065.72
2016-06-23,16238.35
2016-06-24,14952.02
2016-06-27,15309.21
2016-06-28,15323.14
2016-06-29,15566.83
2016-06-30,15575.92
2016-07-01,15682.48
2016-07-04,15775.80
2016-07-05,15669.33
2016-07-06,15378.99
2016-07-07,15276.24
2016-07-08,15106.98
2016-07-11,15708.82
2016-07-12,16095.65
2016-07-13,16231.43
2016-07-14,16385.89
2016-07-15,16497.85
2016-07-18,.
2016-07-19,16723.31
2016-07-20,16681.89
2016-07-21,16810.22
2016-07-22,16627.25
2016-07-25,16620.29
2016-07-26,16383.04
2016-07-27,16664.82
2016-07-28,16476.84
2016-07-29,16569.27
2016-08-01,16635.77
2016-08-02,16391.45
2016-08-03,16083.11
2016-08-04,16254.89
2016-08-05,16254.45
2016-08-08,16650.57
2016-08-09,16764.97
2016-08-10,16735.12
2016-08-11,.
2016-08-12,16919.92
2016-08-15,16869.56
2016-08-16,16596.51
2016-08-17,16745.64
2016-08-18,16486.01
2016-08-19,16545.82
2016-08-22,16598.19
2016-08-23,16497.36
2016-08-24,16597.30
2016-08-25,16555.95
2016-08-26,16360.71
2016-08-29,16737.49
2016-08-30,16725.36
2016-08-31,16887.40
2016-09-01,16926.84
2016-09-02,16925.68
2016-09-05,17037.63
2016-09-06,17081.98
2016-09-07,17012.44
2016-09-08,16958.77
2016-09-09,16965.76
2016-09-12,16672.92
2016-09-13,16729.04
2016-09-14,16614.24
2016-09-15,16405.01
2016-09-16,16519.29
2016-09-19,.
2016-09-20,16492.15
2016-09-21,16807.62
2016-09-22,.
2016-09-23,16754.02
2016-09-26,16544.56
2016-09-27,16683.93
2016-09-28,16465.40
2016-09-29,16693.71
2016-09-30,16449.84
2016-10-03,16598.67
2016-10-04,16735.65
2016-10-05,16819.24
2016-10-06,16899.10
2016-10-07,16860.09
2016-10-10,.
2016-10-11,17024.76
2016-10-12,16840.00
2016-10-13,16774.24
2016-10-14,16856.37
2016-10-17,16900.12
2016-10-18,16963.61
2016-10-19,16998.91
2016-10-20,17235.50
2016-10-21,17184.59
2016-10-24,17234.42
2016-10-25,17365.25
2016-10-26,17391.84
2016-10-27,17336.42
2016-10-28,17446.41
2016-10-31,17425.02
2016-11-01,17442.40
2016-11-02,17134.68
2016-11-03,.
2016-11-04,16905.36
2016-11-07,17177.21
2016-11-08,17171.38
2016-11-09,16251.54
2016-11-10,17344.42
2016-11-11,17374.79
2016-11-14,17672.62
2016-11-15,17668.15
2016-11-16,17862.21
2016-11-17,17862.63
2016-11-18,17967.41
2016-11-21,18106.02
2016-11-22,18162.94
2016-11-23,.
2016-11-24,18333.41
2016-11-25,18381.22
2016-11-28,18356.89
2016-11-29,18307.04
2016-11-30,18308.48
2016-12-01,18513.12
2016-12-02,18426.08
2016-12-05,18274.99
2016-12-06,18360.54
2016-12-07,18496.69
2016-12-08,18765.47
2016-12-09,18996.37
2016-12-12,19155.03
2016-12-13,19250.52
2016-12-14,19253.61
2016-12-15,19273.79
2016-12-16,19401.15
2016-12-19,19391.60
2016-12-20,19494.53
2016-12-21,19444.49
2016-12-22,19427.67
2016-12-23,.
2016-12-26,19396.64
2016-12-27,19403.06
2016-12-28,19401.72
2016-12-29,19145.14
2016-12-30,19114.37
2017-01-02,.
2017-01-03,.
2017-01-04,19594.16
2017-01-05,19520.69
2017-01-06,19454.33
2017-01-09,.
2017-01-10,19301.44
2017-01-11,19364.67
2017-01-12,19134.70
2017-01-13,19287.28
2017-01-16,19095.24
2017-01-17,18813.53
2017-01-18,18894.37
2017-01-19,19072.25
2017-01-20,19137.91
2017-01-23,18891.03
2017-01-24,18787.99
2017-01-25,19057.50
2017-01-26,19402.39
2017-01-27,19467.40
2017-01-30,19368.85
2017-01-31,19041.34
2017-02-01,19148.08
2017-02-02,18914.58
2017-02-03,18918.20
2017-02-06,18976.71
2017-02-07,18910.78
2017-02-08,19007.60
2017-02-09,18907.67
2017-02-10,19378.93
2017-02-13,19459.15
2017-02-14,19238.98
2017-02-15,19437.98
2017-02-16,19347.53
2017-02-17,19234.62
2017-02-20,19251.08
2017-02-21,19381.44
2017-02-22,19379.87
2017-02-23,19371.46
2017-02-24,19283.54
2017-02-27,19107.47
2017-02-28,19118.99
2017-03-01,19393.54
2017-03-02,19564.80
2017-03-03,19469.17
2017-03-06,19379.14
2017-03-07,19344.15
2017-03-08,19254.03
2017-03-09,19318.58
2017-03-10,19604.61
2017-03-13,19633.75
2017-03-14,19609.50
2017-03-15,19577.38
2017-03-16,19590.14
2017-03-17,19521.59
2017-03-20,.
2017-03-21,19455.88
2017-03-22,19041.38
2017-03-23,19085.31
2017-03-24,19262.53
2017-03-27,18985.59
2017-03-28,19202.87
2017-03-29,19217.48
2017-03-30,19063.22
2017-03-31,18909.26
2017-04-03,18983.23
2017-04-04,18810.25
2017-04-05,18861.27
2017-04-06,18597.06
2017-04-07,18664.63
2017-04-10,18797.88
2017-04-11,18747.87
2017-04-12,18552.61
2017-04-13,18426.84
2017-04-14,18335.63
2017-04-17,18355.26
2017-04-18,18418.59
2017-04-19,18432.20
2017-04-20,18430.49
2017-04-21,18620.75
2017-04-24,18875.88
2017-04-25,19079.33
2017-04-26,19289.43
2017-04-27,19251.87
2017-04-28,19196.74
2017-05-01,19310.52
2017-05-02,19445.70
2017-05-03,.
2017-05-04,.
2017-05-05,.
2017-05-08,19895.70
2017-05-09,19843.00
2017-05-10,19900.09
2017-05-11,19961.55
2017-05-12,19883.90
2017-05-15,19869.85
